,type,id,jobType,applicationType,status,title,description,requirements,salary min,salary max,salary currency,salary period,salary additionalDetails,salary isPaid,keywords,careerLevel id,careerLevel name,careerLevel hint,careerLevel browsePage,location country id,location country name,location country code,location city id,location city name,location city latitude,location city longitude,location area id,location area name,location area latitude,location area longitude,workExperienceYears min,workExperienceYears max,vacancies,workRoles,workTypes,schools,candidatePreferences gender,candidatePreferences educationLevel id,candidatePreferences educationLevel name,candidatePreferences requiresBachelorDegree,candidatePreferences requiresGoodProfileMeter,candidatePreferences requiresAcademicExcellence,hotScore,logo,slug,uri,views,redirectUrl,tempWorkingFromHome,hideCompany,hideGender,hideSalary,settings isAutoPosted,settings isHighlighted,settings isFeatured,postedAt,expireAt,relationships company data type,relationships company data id,links self,location area,salary currency id,salary currency name,salary currency code,salary period id,salary period name,relationships company data
677,job,86a1cf11-d1b9-4756-8971-8b023dce8c56,job,internal,active,Junior .NET Developer,"Junior .Net Developer needed with the below requirements :Must have a Bachelor's degree in Computer Science, Information Systems, or Software Engineering or equivalent.At least 1 year of product development experience in Dot Net technologies (C#, ASP .NET, MVC, SQL Server).Knowledge of the .NET technologies, including Visual Studio, C#, ASP.NET, LINQ, ASMX, IIS, Web Services, Web API, and ADO.NET.Familiarity with database-driven environments.Must demonstrate strong analytical skills with the ability to identify problems and generate practical solutions in a logical manner.Solid understanding of object-oriented programming (OOP).Ability to multi-task and manage multiple projects simultaneously.Analytical and communication skills.Good command of English","<p>At least 1 year of product development experience in Dot Net technologies (C#, ASP .NET, MVC, SQL Server).</p>",,,,,,True,"'MVC','.Net','ASP.Net','ASP'",5,Entry Level,Junior Level / Fresh Grad,a/Entry-Level-Jobs-in-Egypt,56,Egypt,EG,1550,Giza,30.02063400,31.20886600,63.0,Dokki,30.04025500,31.20252600,1.0,2.0,1,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,10,Not Specified,False,False,False,2,,DHwSw1Zfj4jq-Junior-NET-Developer-Giza-Egypt,jobs/p/DHwSw1Zfj4jq-Junior-NET-Developer-Giza-Egypt,824,,False,True,False,True,,,,02/12/2023 10:47:42,04/13/2023 10:47:42,,,https://wuzzuf.net/api/job/86a1cf11-d1b9-4756-8971-8b023dce8c56,,,,,,,
678,job,76961d04-f98f-46a9-9902-92cb75f171ca,job,internal,active,Senior UX Designer,"Job SummaryWe are looking for a Senior Designer to turn our software into easy-to-use products for our clients and create engaging and on-brand graphics for a variety of media.Senior Designer responsibilities include gathering user requirements, designing graphic elements and building navigation components. To be successful in this role, you should have experience with design software and wireframe tools and a portfolio of professional design projects that includes work with web/mobile applications, illustrations, logos, layouts and photos. For this, you need to have a creative flair and a strong ability to translate requirements into design. ResponsibilitiesGather and evaluate user requirements in collaboration with product managers and engineersStudy design briefs and conceptualize visuals based on requirementsPrepare rough drafts and present ideasDevelop UI mockups, prototypes, illustrations, logos and other designs using software or by handDefine and Adhere to style standards on fonts, colors, layouts and imagesDesign graphic user interface elements, like menus, tabs and widgetsIllustrate design ideas using storyboards, process flows and sitemapsCreate original graphic designs (e.g. images, sketches and tables)Prepare and present rough drafts to internal teams and key stakeholdersIdentify and troubleshoot UX problems (e.g. responsiveness)Ensure final graphics and layouts are visually appealing and on-brand ","<p><strong>Requirements and Skills</strong></p><ul><li>Proven work experience as a UI/UX and Graphic&nbsp;Designer</li><li>Portfolio of design projects and illustrations or other graphics</li><li>Knowledge of Prototyping Tools</li><li>Up-to-date knowledge of design software like InDesign, Adobe Illustrator and Photoshop</li><li>A keen eye for aesthetics and details</li><li>Excellent communication skills</li><li>Ability to work methodically and meet deadlines</li></ul>",,,,,Social Insurance &amp; Medical Insurance &amp; Transportation,True,"'Computer Science','Information Technology (IT)','Graphic Design','Adobe Illustrator','Web Design','Design','Web Designing','Web Development','javaScript','CSS','HTML','jQuery','Software Development','UX','Adobe Photoshop','Illustrator'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,17.0,New Cairo,30.03330500,31.46239500,5.0,8.0,1,"[{'id': 8, 'name': 'Creative/Design/Art', 'browsePage': 'a/Creative-Design-Art-Jobs-in-Egypt'}, {'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}, {'id': 36, 'name': 'Engineering - Telecom/Technology', 'browsePage': 'a/Engineering-Telecom-Technology-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}, {'id': 7, 'name': 'work_from_home', 'displayedName': 'Work From Home', 'browsePage': 'a/Work-From-Home-Jobs-in-Egypt'}]",[],,14,Bachelor's Degree,False,False,False,1,,3A057G3U9hJl-Senior-UX-Designer-Arabian-Advanced-Systems-Cairo-Egypt,jobs/p/3A057G3U9hJl-Senior-UX-Designer-Arabian-Advanced-Systems-Cairo-Egypt,316,,False,False,False,True,,,,02/12/2023 08:20:29,04/13/2023 08:20:29,company,4431,https://wuzzuf.net/api/job/76961d04-f98f-46a9-9902-92cb75f171ca,,,,,,,
679,job,2f6137b8-7b5e-4042-ba78-ddc61ab36e2e,job,internal,active,Senior Full-Stack Developer (.Net Core - Angular),"Write clean, testable code using .NET programming languages.Design, build, and maintain efficient, reusable, and reliable code.Maintain code integrity and organization.Review and refactor codeDocument development and operational procedures","<ul><li>Bachelor’s degree in Computer Science or equivalent experience.</li><li>3+ years' experience in developing .NET framework and C# applications.</li><li>Solid understanding of object-oriented programming concepts and design patterns.</li><li>Proficient in web technologies including <strong>ASP.Net core, MVC, Web API</strong>, <strong>Entity Framework</strong>, <strong>LINQ</strong></li><li>Experience in developing Angular 9+ and typescript.</li><li>Experience in HTML5, CSS3, Bootstrap, JavaScript, jQuery and ajax.</li><li>Experience in SQL databases MS SQL server .</li><li>Experience in Git, TFS source control.</li><li>Experience in Agile Development.</li><li>Experience in Queueing system &#40;Kafka, RabbitMQ, MSMQ&#41;.<br> </li><li>Excellent brainstorming abilities</li><li>Excellent verbal communication skills</li><li>Good problem-solving skills</li><li>Great passion for learning new technologies.</li></ul>",,,,,,True,"'Angular','.Net','Computer Science','CSS3','HTML5','Git','Information Technology (IT)','jQuery','JavaScript','Software Development','MVC','SQL'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,38.0,Nasr City,30.05578000,31.34616400,3.0,10.0,1,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}, {'id': 36, 'name': 'Engineering - Telecom/Technology', 'browsePage': 'a/Engineering-Telecom-Technology-Jobs-in-Egypt'}, {'id': 39, 'name': 'Engineering - Other', 'browsePage': 'a/Engineering-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,14,Bachelor's Degree,False,False,False,1,,Nq1qUjDQwf5E-Senior-Full-Stack-Developer-Net-Core---Angular-SevenCodeApps-Cairo-Egypt,jobs/p/Nq1qUjDQwf5E-Senior-Full-Stack-Developer-Net-Core---Angular-SevenCodeApps-Cairo-Egypt,294,,False,False,False,True,,,,02/12/2023 01:43:03,04/13/2023 01:43:03,company,84901,https://wuzzuf.net/api/job/2f6137b8-7b5e-4042-ba78-ddc61ab36e2e,,,,,,,
680,job,d4d89464-d4e8-4fe5-925c-566d24e88d3f,job,internal,active,System Analyst ( software house Company ),"We are looking for an experienced and passionate Software Tester to join our team! As a Software Testing Engineer you will be responsible for the quality of software development, deployment and performing manual tests to ensure the software created by developers is fit for purpose.","<p><strong>Responsibilities:</strong></p><ul><li>Analyzing user stories/use cases/requirements for validity and feasibility.</li><li>Collaborate closely with other team members.</li><li>Execute all levels of testing (System, Integration, Regression)</li><li>Review business requirements and provide inputs.</li><li>Prepare and review test plans.</li><li>Prepare test cases, test scripts and test data.</li><li>Execute tests (manual).</li><li>Testing Web services, APIs and Mobile Applications (iOS Android).</li><li>Report defects and assist in their understanding.</li><li>Familiar to use ALM tools like (Jira, tfs, JMeter, postman, Trello).</li><li>Good writing Bug Reporting &amp; Test Case skills.</li><li>Prepare and present test reports.</li><li>Train, mentor and supervise junior software testing engineers.</li><li>Writing clear and concise bug reports and scenarios to ensure clear communication with the software developer</li><li>Testing software releases by executing assigned tests</li><li>Testing web services and APIs</li><li>Following up with junior software testers and reporting status to the team leader</li><li>Reporting overall project status and generating statistics</li><li>Develop and Maintain Testing Plan</li><li>Contribute in Improving Test Process</li><li>Design and execute in one or more of the Following Testing Types, Performance and Security</li></ul><p><strong>Job Requirements</strong></p><ul><li>BSc in Computer Science or related degree.</li><li>At least 2 years’ experience in testing Web and Mobile Applications.</li><li>Excellent attention to detail to identify defects including Functional/ Non-Functional defects.</li><li>Passionate about quality of our applications.</li><li>ISTQB Certification</li><li>Previous working experience involving agile Scrum, E-commerce&nbsp;</li><li>Experience in the following areas of testing: automation, performance, security is preferably.</li></ul>",,,,,,True,"'Agile','Scrum','quality','System Analysis','Business Analysis','Computer Science','Software','Software Testing','Data Mapping'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,40.0,Heliopolis,30.09257500,31.32104600,3.0,10.0,1,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}, {'id': 26, 'name': 'Analyst/Research', 'browsePage': 'a/Analyst-Research-Jobs-in-Egypt'}, {'id': 36, 'name': 'Engineering - Telecom/Technology', 'browsePage': 'a/Engineering-Telecom-Technology-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,10,Not Specified,False,False,False,0,,zYx7Ufz7FkA8-System-Analyst-software-house-Company-Houya-Arrow-Cairo-Egypt,jobs/p/zYx7Ufz7FkA8-System-Analyst-software-house-Company-Houya-Arrow-Cairo-Egypt,280,,False,False,False,True,,,,02/11/2023 15:16:33,04/12/2023 15:16:33,company,78625,https://wuzzuf.net/api/job/d4d89464-d4e8-4fe5-925c-566d24e88d3f,,,,,,,
681,job,aaade17d-a7aa-4fcc-8053-bac2741960f9,job,internal,active,IOT Operation Engineer - Port Said,"Role OverviewDevelop, manage, monitor as well as operate an array of IOT Devices and System.Job DescriptionWorking with project team.Ensure that IOT Devices are installed and maintained in the right way.Ensure that IOT Use Cases are configured in the right way.Monitoring and testing different types of (IOT Platforms, IOT Applications, Sensors & Beacons, Communication Protocols).Ensuring the proper use of solutions and resources.Keeping accurate records and documentation.Handling daily requests.","<ul><li><strong>Note: kindly accept our apologies that profiles have no photo will be marked as ""disqualified due to incomplete profile""</strong></li></ul><p><strong>Job Requirements</strong></p><ul><li>Deep Knowledge of IOT architecture</li><li>Good knowledge about LPWAN technologies</li><li>Understanding of JavaScript and Node.js</li><li>Strong verbal and written communication skills</li><li>Strong analytical and problem-solving skills</li><li>Excellent in engaging with others</li><li>Strongly organized and creative</li><li>Passion of innovations</li><li>Presentation skills</li></ul><p><strong>Education</strong></p><ul><li>Bachelor’s Degree, ITI IOT Track graduation is preferred.</li></ul>",,,,,Bonus based on special achievements,True,"'Communications Engineering','Computer Engineering','IOT','Smart City','Computer Science','Information Technology (IT)','ITI'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1559,Port Said,31.27072300,32.30057400,,,,,1.0,7.0,1,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}, {'id': 36, 'name': 'Engineering - Telecom/Technology', 'browsePage': 'a/Engineering-Telecom-Technology-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,14,Bachelor's Degree,False,False,False,0,,q075Q694TX4S-IOT-Operation-Engineer---Port-Said-Smart-EGAT-Port-Said-Egypt,jobs/p/q075Q694TX4S-IOT-Operation-Engineer---Port-Said-Smart-EGAT-Port-Said-Egypt,172,,False,False,False,True,,,,02/11/2023 07:49:40,04/12/2023 07:49:40,company,51158,https://wuzzuf.net/api/job/aaade17d-a7aa-4fcc-8053-bac2741960f9,,,,,,,
682,job,11ed7738-b688-4f1b-aaf3-96fd928210e9,job,internal,active,Senior Full Stack .Net Developer,"Roles & ResponsibilitiesThe primary goal of the team is to write unit & integration test existing legacy code - consisting of libraries, services, websites, etc - pretty much everything we have. Eventually they would move into more feature driven roles but that is expected to be 12-18 months out. ","<ul><li>Skills needed:C# , Aspdotnet , .NET , Sql server , Javascript , Bitbucket , CSS , HTML , Jira , Windows , jQuery , Web Testing , Research Skills , Analytical Skills , MySQL , XML , Unit testing , SCSS , Problem Solving , Full Stack , English , Excellent English , API , Team Work , Git , Word , MS Outlook , html5 , agile , Microsoft Office , API , Flexibility , VB , Microsoft SQL , Process<br>.NET 4.6/4.7/4.8 ASP.NET<br>C#<br>VB.net (at least the ability to read/understand) Visual Studio 2019+<br>Windows OSes<br>Unit Test Frameworks (nUnit/MSTest)</li></ul>",,,,,,True,"'.Net','.Netcore','HTML5','JavaScript','jQuery','MySQL','SQL Server','API','visualbasic','visualstudio2019','CSS','Unit Test Frameworks','JIRA','Git','Agile'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,,,,,4.0,6.0,4,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}, {'id': 36, 'name': 'Engineering - Telecom/Technology', 'browsePage': 'a/Engineering-Telecom-Technology-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,14,Bachelor's Degree,False,False,False,0,,icbgAMxZuBV7-Senior-Full-Stack-Net-Developer-FlairsTech-Cairo-Egypt,jobs/p/icbgAMxZuBV7-Senior-Full-Stack-Net-Developer-FlairsTech-Cairo-Egypt,272,,False,False,False,True,,,,02/10/2023 17:07:58,04/11/2023 17:07:58,company,1631,https://wuzzuf.net/api/job/11ed7738-b688-4f1b-aaf3-96fd928210e9,,,,,,,
683,job,8d984c22-8075-42d4-b21f-9d4c7f1c4aad,job,internal,active,Social Media Coordinator,"Research audience preferences and discover current trendsCreate engaging text, image and video contentDesign posts to sustain readers’ curiosity and create buzz around new productsMeasure web traffic and monitor SEOStay up-to-date with changes in all social platforms ensuring maximum effectivenessTrain co-workers to use social media in a cohesive and beneficial wayFacilitate online conversations with customers and respond to queriesReport on online reviews and feedback from customers and fansDevelop an optimal posting schedule, considering web traffic and customer engagement metricsOversee social media accounts’ layoutSuggest new ways to attract prospective customers, like promotions and competitions","<ul><li>Proven work experience as a Social media coordinator</li><li>Expertise in multiple social media platforms</li><li>In-depth knowledge of SEO, keyword research and Google Analytics</li><li>Ability to deliver creative content (text, image and video)</li><li>Familiarity with online marketing strategies and marketing channels</li><li>Ability to gasp future trends in digital technologies and act proactively</li><li>Excellent communication skills</li><li>Multitasking and analytical skills</li><li>BS degree in Marketing, New media or relevant field</li></ul>",,,,,Bonuse,True,"'Communication','media','E-Marketing','Social Media','Marketing','Creative','Online Marketing'",8,Senior Management,"CEO, GM, Director, Head",a/Senior-Management-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,44.0,Obour City,30.21373300,31.46599500,4.0,8.0,1,"[{'id': 7, 'name': 'Business Development', 'browsePage': 'a/Business-Jobs-in-Egypt'}, {'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}, {'id': 21, 'name': 'Marketing/PR/Advertising', 'browsePage': 'a/Marketing-PR-Advertising-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,10,Not Specified,False,False,False,5,,oBmVC09CWsJ7-Social-Media-Coordinator-Magdy-Taalab-Cairo-Egypt,jobs/p/oBmVC09CWsJ7-Social-Media-Coordinator-Magdy-Taalab-Cairo-Egypt,2862,,False,False,False,True,,,,02/10/2023 08:56:51,04/11/2023 08:56:51,company,48481,https://wuzzuf.net/api/job/8d984c22-8075-42d4-b21f-9d4c7f1c4aad,,,,,,,
684,job,07e8b187-5557-4f26-b95b-3a74cc2ed4b4,job,internal,active,Senior .Net Developer,"Research, design, implement innovative software solutions and deliver projects on-time and to specification with a high level of quality.Develop unit tests and work with Quality Control members on solving the defects.Investigate new technologies to be up to date with the new technical knowledge and skills.Construct documentation to aid maintenance and code reuse","<ul><li>Bachelor's degree in Computer Engineering, Computer Science, or equivalent discipline.</li><li>Knowledge of OOP concept, ASP.NET, JavaScript, .net Core and SQL.</li><li>Knowledge of Biztalk</li><li>Knowledge in any of the following; SharePoint, MVC, Knockout or Angular JS -Angular 2 is a plus</li></ul>",,,,,,True,"'Computer Science','Information Technology (IT)','ASP.NET','.NET','Software Development','javaScript','MVC','Computer Engineering','SQL','Angular','Engineering','OOP','Biztalk','SharePoint','Angular 2','Angular JS','Software Engineering'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,,,,,3.0,5.0,2,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}, {'id': 36, 'name': 'Engineering - Telecom/Technology', 'browsePage': 'a/Engineering-Telecom-Technology-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}, {'id': 7, 'name': 'work_from_home', 'displayedName': 'Work From Home', 'browsePage': 'a/Work-From-Home-Jobs-in-Egypt'}]",[],,14,Bachelor's Degree,False,False,False,1,,vivxPxG3xGsk-Senior-Net-Developer-LINK-Development-Cairo-Egypt,jobs/p/vivxPxG3xGsk-Senior-Net-Developer-LINK-Development-Cairo-Egypt,500,,False,False,False,True,,,,02/09/2023 18:13:44,04/10/2023 18:13:44,company,15576,https://wuzzuf.net/api/job/07e8b187-5557-4f26-b95b-3a74cc2ed4b4,,,,,,,
685,job,8099eb37-8105-4d0e-957d-b9d676ace9c0,job,internal,active,Senior Quality Assurance Engineer,"-Solid experience in applications and software testing during the whole software development lifecycle including (Functional testing, API testing, Performance/Load testing, UAT, regression testing and smoke testing)-Design test plans, scenarios, scripts, or procedures.-Document software defects, using a bug tracking system, and report defects to software developers.-Identify, analyze, and document problems with program function, output, online screen, or content.-Develop testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability.-Participate in product design reviews to provide input on functional requirements, product designs, schedules, or potential problems.-Plan test schedules or strategies in accordance with project scope or delivery dates.-Conduct software compatibility tests with programs, hardware, operating systems, or network environments.-Test system modifications to prepare for implementation.-Monitor bug resolution efforts and track successes.-Update automated test scripts to ensure currency.-Create or maintain databases of known test defects.-Install, maintain, or use software testing programs.-Design or develop automated testing tools.Investigate customer problems referred by technical support.-Perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.-Coordinate user or third-party testing. ",<p>- Graduate of computer science or engineering<br>- 5+ years of experience<br> </p>,,,,,,True,"'Agile','Quality Assurance','SQL','Software Testing','Automation','Software Development'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,,,,,3.0,6.0,1,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,14,Bachelor's Degree,False,False,False,0,,nYcQW82TLQlK-Senior-Quality-Assurance-Engineer-Algoriza-Cairo-Egypt,jobs/p/nYcQW82TLQlK-Senior-Quality-Assurance-Engineer-Algoriza-Cairo-Egypt,186,,False,False,False,True,,,,02/09/2023 17:41:06,04/10/2023 17:41:06,company,58919,https://wuzzuf.net/api/job/8099eb37-8105-4d0e-957d-b9d676ace9c0,,,,,,,
686,job,519eaee0-3b88-4d1e-8777-fa59c97c844e,job,internal,active,Secuirty SDWAN Expert,"Operate at various levels, including design and develop new SDWAN security solutions when needed, contributing to strategic technology direction, defining architectural patterns / standards, contributing to solution architecture & governance of architecture / design.This job cover L3 and design for Fortinet SDWAN solution and should have visibility on all Fortinet portfolio includingFortigateFAZFortimanagerIn lab design, perform systems integration across multiple platforms,  and test of overall architecture and components required in test plans.Perform Proof of Concepts (PoCs) during pilot phases to assist presales support.Test and validate new features for customized and generic solutions in the lab based on customer requirements.Provide Operations, Pre-sales, Sales, and Marketing with the appropriate support, documentation and training and lead them during the rollout and deployment.Provide high quality level 3 problem management support for security operation teams, monitor progress of all incidents and service in your care against Service Level targets, respond promptly and suggest improvements.Be highly visible, available, and punctual to all stakeholders on a timely manner.Act as technical escalation point for major/complex issues or projects as well as provide technical advice to team members & customers during crisis and major/complex issues or projects maintaining regular communications with all stakeholders.Provide leadership and coaching to other team members as well as provide technical training including preparing the required material, arrange for premises and aids and delivering the sessions to the team members and other internal organizations as requiredProvide management with up-to-date information on threats and vulnerabilities that the organization may face, weekly reports regarding on-going projects and incidentsStay abreast of new security technologies and integrate them into the security architecture design where appropriate.","<p><strong>Education and Certifications:</strong></p><ul><li>Engineering Degree in Computer, Communication, Electronics, MIS or equivalent experience.</li><li>Information security certifications (CISSP, CISA, CISM, etc.) is a plus.</li></ul><p><strong>Professional Experience:</strong></p><ul><li>At least 2 years of IT/Network operation technical experience.</li><li>At least 2 years’ experience in managing network and security infrastructures.</li><li>At least 2 years of practice in an ITIL managed activity.</li></ul><p><strong>Qualifications:</strong></p><ul><li>Strong knowledge and hands-on experience within Fortinet solution including<ul><li>Fortigates</li><li>FortiManager</li><li>Fortianalyzer</li></ul></li><li>Experience in networking, technical architecture and cloud technology (Azure , AWS and GCP)</li><li>Hands on experience in evaluating specifications, lab validating &amp; testing.</li><li>Hands on experience in analyzing architecture and building proposals.</li><li>Strong knowledge of operational security management processes across multiple platforms</li><li>Strong leadership abilities, can do approach with the capability to develop and guide information security team members and IT operations personnel, act as an owner for constant improvement in the team, and work with minimal supervision</li><li>Strong communication skills (written, oral, presentations) with a keen sense of ownership; and comfortable communicating with stakeholders and team members</li><li>Excellent analytical, decision making, presentation, organizational, and problem-solving skills.</li><li>Excellent relationship and stakeholder management</li><li>Educate, coach and influence team members.</li><li>Able to multi-task prioritizing tasks and to meet deadlines.</li><li>Experience leading the response to security incidents and managing them to conclusion</li><li>Experience in report writing, developing dashboards / reports highlighting risks for senior management</li><li>Fluent in both spoken and written English is a must, French is a plus</li></ul><p><br>&nbsp;</p>",,,,,,True,"'Fortigate','Fortinet Firewall','SDWAN','security','network security','fortimanager','fortianalyzer'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,38.0,Nasr City,30.05578000,31.34616400,2.0,6.0,3,"[{'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,10,Not Specified,False,False,False,0,,HT2VhojzlZ1r-Secuirty-SDWAN-Expert-Orange-Business-Services-Cairo-Egypt,jobs/p/HT2VhojzlZ1r-Secuirty-SDWAN-Expert-Orange-Business-Services-Cairo-Egypt,227,,False,False,False,True,,,,02/09/2023 17:40:05,04/10/2023 17:40:05,company,26791,https://wuzzuf.net/api/job/519eaee0-3b88-4d1e-8777-fa59c97c844e,,,,,,,
687,job,446eb57b-03f3-472a-9805-c322bc8e403d,job,internal,active,Demand Generation,Responsible for Generate new leads over the phone in different industries and sectors Direct prospects and leads to the sales team.Reach out to existing and potential customers to present our product and service offering.Learn details about our product and service offerings.Address any questions or issues customers may have.Communicate with customers to understand their requirements and needs.Offer solutions based on clients’ needs and capabilitiesKeep an updated customer database.Measure identified KPIs.Always strive towards meeting a sales quota.Track and document calls and sales.Update client records.Prepare and present achievements and KIPs.,<ul><li>Previous work experience in IT companies is preferred.</li><li>Ability to learn about products and services and describe/explain them to prospects</li><li>Excellent communication and interpersonal skills</li><li>Outstanding negotiation skills with the ability to resolve issues and address complaints</li><li>Good command of English.</li></ul>,,,,,,True,"'Telesales','B2B','Sales Target','Sales','Sales Skills','Customer Service','Customer Care','Customer Support','English','IT','Negotiation'",6,Experienced,Non-Manager,a/Experienced-Jobs-in-Egypt,56,Egypt,EG,1545,Cairo,30.05075900,31.23383900,40.0,Heliopolis,30.09257500,31.32104600,2.0,4.0,2,"[{'id': 7, 'name': 'Business Development', 'browsePage': 'a/Business-Jobs-in-Egypt'}, {'id': 9, 'name': 'Customer Service/Support', 'browsePage': 'a/Customer-Service-Jobs-in-Egypt'}, {'id': 16, 'name': 'IT/Software Development', 'browsePage': 'a/IT-Software-Development-Jobs-in-Egypt'}]","[{'id': 1, 'name': 'full_time', 'displayedName': 'Full Time', 'browsePage': 'a/Full-Time-Jobs-in-Egypt'}]",[],,14,Bachelor's Degree,False,False,False,0,,SJI8AcMOlzkT-Demand-Generation-Cairo-Egypt,jobs/p/SJI8AcMOlzkT-Demand-Generation-Cairo-Egypt,90,,False,True,False,True,,,,02/09/2023 17:31:37,04/10/2023 17:31:37,,,https://wuzzuf.net/api/job/446eb57b-03f3-472a-9805-c322bc8e403d,,,,,,,
